Serial no;Year;City;Sport;Discipline;Athlete;Country;Gender;Event;Medal
3273;1998;Nagano;Ice Hockey;Ice Hockey;RINTANEN, Kimmo;FIN;Men;Ice Hockey;Bronze
3274;1998;Nagano;Ice Hockey;Ice Hockey;SELANNE, Teemu;FIN;Men;Ice Hockey;Bronze
3275;1998;Nagano;Ice Hockey;Ice Hockey;SULANDER, Ari;FIN;Men;Ice Hockey;Bronze
3276;1998;Nagano;Ice Hockey;Ice Hockey;TAMMI, Jukka;FIN;Men;Ice Hockey;Bronze
3277;1998;Nagano;Ice Hockey;Ice Hockey;TIKKANEN, Esa;FIN;Men;Ice Hockey;Bronze
3278;1998;Nagano;Ice Hockey;Ice Hockey;TIMONEN, Kimmo;FIN;Men;Ice Hockey;Bronze
3279;1998;Nagano;Ice Hockey;Ice Hockey;TOERMAENEN, Antti;FIN;Men;Ice Hockey;Bronze
3280;1998;Nagano;Ice Hockey;Ice Hockey;YLONEN, Juha;FIN;Men;Ice Hockey;Bronze
3281;1998;Nagano;Ice Hockey;Ice Hockey;BERANEK, Josef;CZE;Men;Ice Hockey;Gold
3282;1998;Nagano;Ice Hockey;Ice Hockey;CALOUN, Jan;CZE;Men;Ice Hockey;Gold
3283;1998;Nagano;Ice Hockey;Ice Hockey;CECHMANEK, Roman;CZE;Men;Ice Hockey;Gold
3284;1998;Nagano;Ice Hockey;Ice Hockey;DOPITA, Jiri;CZE;Men;Ice Hockey;Gold
3285;1998;Nagano;Ice Hockey;Ice Hockey;HAMRLIK, Roman;CZE;Men;Ice Hockey;Gold
3286;1998;Nagano;Ice Hockey;Ice Hockey;HASEK, Dominik;CZE;Men;Ice Hockey;Gold
3287;1998;Nagano;Ice Hockey;Ice Hockey;HEJDUK, Milan;CZE;Men;Ice Hockey;Gold
3288;1998;Nagano;Ice Hockey;Ice Hockey;JAGR, Jaromir;CZE;Men;Ice Hockey;Gold
3289;1998;Nagano;Ice Hockey;Ice Hockey;KUCERA, Frantisek;CZE;Men;Ice Hockey;Gold
3290;1998;Nagano;Ice Hockey;Ice Hockey;LANG, Robert;CZE;Men;Ice Hockey;Gold
3291;1998;Nagano;Ice Hockey;Ice Hockey;MORAVEC, David;CZE;Men;Ice Hockey;Gold
3292;1998;Nagano;Ice Hockey;Ice Hockey;PATERA, Pavel;CZE;Men;Ice Hockey;Gold
3293;1998;Nagano;Ice Hockey;Ice Hockey;PROCHAZKA, Libor;CZE;Men;Ice Hockey;Gold
3294;1998;Nagano;Ice Hockey;Ice Hockey;PROCHAZKA, Martin;CZE;Men;Ice Hockey;Gold
3295;1998;Nagano;Ice Hockey;Ice Hockey;REICHEL, Robert;CZE;Men;Ice Hockey;Gold
3296;1998;Nagano;Ice Hockey;Ice Hockey;RUCINSKY, Martin;CZE;Men;Ice Hockey;Gold
3297;1998;Nagano;Ice Hockey;Ice Hockey;RUZICKA, Vladimir;CZE;Men;Ice Hockey;Gold
3298;1998;Nagano;Ice Hockey;Ice Hockey;SLEGR, Jiri;CZE;Men;Ice Hockey;Gold
3299;1998;Nagano;Ice Hockey;Ice Hockey;SMEHLIK, Richard;CZE;Men;Ice Hockey;Gold
3300;1998;Nagano;Ice Hockey;Ice Hockey;SPACEK, Jaroslav;CZE;Men;Ice Hockey;Gold
3301;1998;Nagano;Ice Hockey;Ice Hockey;STRAKA, Martin;CZE;Men;Ice Hockey;Gold
3302;1998;Nagano;Ice Hockey;Ice Hockey;SVOBODA, Petr;CZE;Men;Ice Hockey;Gold
3303;1998;Nagano;Ice Hockey;Ice Hockey;BURE, Pavel;RUS;Men;Ice Hockey;Silver
3304;1998;Nagano;Ice Hockey;Ice Hockey;BURE, Valeri;RUS;Men;Ice Hockey;Silver
3305;1998;Nagano;Ice Hockey;Ice Hockey;CHEVTSOV, Oleg;RUS;Men;Ice Hockey;Silver
3306;1998;Nagano;Ice Hockey;Ice Hockey;FEDOROV, Sergei;RUS;Men;Ice Hockey;Silver
3307;1998;Nagano;Ice Hockey;Ice Hockey;GONCHAR, Sergei;RUS;Men;Ice Hockey;Silver
3308;1998;Nagano;Ice Hockey;Ice Hockey;GOUSSAROV, Aleksei;RUS;Men;Ice Hockey;Silver
3309;1998;Nagano;Ice Hockey;Ice Hockey;JITNIK, Aleksei;RUS;Men;Ice Hockey;Silver
3310;1998;Nagano;Ice Hockey;Ice Hockey;KAMENSKY, Valeri;RUS;Men;Ice Hockey;Silver
3311;1998;Nagano;Ice Hockey;Ice Hockey;KASPARAITIS, Darius;RUS;Men;Ice Hockey;Silver
3312;1998;Nagano;Ice Hockey;Ice Hockey;KOVALENKO, Andrei;RUS;Men;Ice Hockey;Silver
3313;1998;Nagano;Ice Hockey;Ice Hockey;KRAVCHUK, Igor;RUS;Men;Ice Hockey;Silver
3314;1998;Nagano;Ice Hockey;Ice Hockey;KRIVOKRASSOV, Serguei;RUS;Men;Ice Hockey;Silver
3315;1998;Nagano;Ice Hockey;Ice Hockey;MIRONOV, Boris;RUS;Men;Ice Hockey;Silver
3316;1998;Nagano;Ice Hockey;Ice Hockey;MIRONOV, Dmitri;RUS;Men;Ice Hockey;Silver
3317;1998;Nagano;Ice Hockey;Ice Hockey;MOROZOV, Alexei;RUS;Men;Ice Hockey;Silver
3318;1998;Nagano;Ice Hockey;Ice Hockey;NEMTCHINOV, Serguei;RUS;Men;Ice Hockey;Silver
3319;1998;Nagano;Ice Hockey;Ice Hockey;SHTALENKOV, Mikhail;RUS;Men;Ice Hockey;Silver
3320;1998;Nagano;Ice Hockey;Ice Hockey;TITOV, Guerman;RUS;Men;Ice Hockey;Silver
3321;1998;Nagano;Ice Hockey;Ice Hockey;TREFILOV, Andrei;RUS;Men;Ice Hockey;Silver
3322;1998;Nagano;Ice Hockey;Ice Hockey;YASHIN, Alexei;RUS;Men;Ice Hockey;Silver
3323;1998;Nagano;Ice Hockey;Ice Hockey;YUSHKEVICH, Dmitri;RUS;Men;Ice Hockey;Silver
3324;1998;Nagano;Ice Hockey;Ice Hockey;ZELEPOUKINE, Valeri;RUS;Men;Ice Hockey;Silver
3325;1998;Nagano;Ice Hockey;Ice Hockey;ZHAMNOV, Alexey;RUS;Men;Ice Hockey;Silver
3326;1998;Nagano;Ice Hockey;Ice Hockey;FISK, Sari;FIN;Women;Ice Hockey;Bronze
3327;1998;Nagano;Ice Hockey;Ice Hockey;HANNINEN, Kirsi;FIN;Women;Ice Hockey;Bronze
3328;1998;Nagano;Ice Hockey;Ice Hockey;HUOTARI, Satu;FIN;Women;Ice Hockey;Bronze
3329;1998;Nagano;Ice Hockey;Ice Hockey;IHALAINEN, Marianne;FIN;Women;Ice Hockey;Bronze
3330;1998;Nagano;Ice Hockey;Ice Hockey;IKONEN, Johanna;FIN;Women;Ice Hockey;Bronze
3331;1998;Nagano;Ice Hockey;Ice Hockey;KROOKS, Sari;FIN;Women;Ice Hockey;Bronze
3332;1998;Nagano;Ice Hockey;Ice Hockey;LAAKSONEN, Emma;FIN;Women;Ice Hockey;Bronze
3333;1998;Nagano;Ice Hockey;Ice Hockey;LANKOSAARI, Sanna;FIN;Women;Ice Hockey;Bronze
3334;1998;Nagano;Ice Hockey;Ice Hockey;LEHTD, Katja;FIN;Women;Ice Hockey;Bronze
3335;1998;Nagano;Ice Hockey;Ice Hockey;LEHTIMAKI, Marika;FIN;Women;Ice Hockey;Bronze
3336;1998;Nagano;Ice Hockey;Ice Hockey;NIEMINEN, Riikka;FIN;Women;Ice Hockey;Bronze
3337;1998;Nagano;Ice Hockey;Ice Hockey;PALVILA, Marja-Helena;FIN;Women;Ice Hockey;Bronze
3338;1998;Nagano;Ice Hockey;Ice Hockey;PUPUTTI, Tuula;FIN;Women;Ice Hockey;Bronze
3339;1998;Nagano;Ice Hockey;Ice Hockey;RANTAMAKI, Karoliina;FIN;Women;Ice Hockey;Bronze
3340;1998;Nagano;Ice Hockey;Ice Hockey;REIMA, Tiia;FIN;Women;Ice Hockey;Bronze
3341;1998;Nagano;Ice Hockey;Ice Hockey;RIIPI, Katja;FIN;Women;Ice Hockey;Bronze
3342;1998;Nagano;Ice Hockey;Ice Hockey;SALO, Paivi;FIN;Women;Ice Hockey;Bronze
3343;1998;Nagano;Ice Hockey;Ice Hockey;SELIN, Maria;FIN;Women;Ice Hockey;Bronze
3344;1998;Nagano;Ice Hockey;Ice Hockey;SNECK, Liisa-Maria;FIN;Women;Ice Hockey;Bronze
3345;1998;Nagano;Ice Hockey;Ice Hockey;VAARAKALLIO, Petra;FIN;Women;Ice Hockey;Bronze
3346;1998;Nagano;Ice Hockey;Ice Hockey;BAILEY, Chris;USA;Women;Ice Hockey;Gold
3347;1998;Nagano;Ice Hockey;Ice Hockey;BAKER, Laurie;USA;Women;Ice Hockey;Gold
3348;1998;Nagano;Ice Hockey;Ice Hockey;BLAHOSKI, Alana;USA;Women;Ice Hockey;Gold
3349;1998;Nagano;Ice Hockey;Ice Hockey;BROWN-MILLER, Lisa;USA;Women;Ice Hockey;Gold
3350;1998;Nagano;Ice Hockey;Ice Hockey;BYE, Karyn;USA;Women;Ice Hockey;Gold
3351;1998;Nagano;Ice Hockey;Ice Hockey;COYNE, Colleen;USA;Women;Ice Hockey;Gold
3352;1998;Nagano;Ice Hockey;Ice Hockey;DECOSTA, Sara;USA;Women;Ice Hockey;Gold
3353;1998;Nagano;Ice Hockey;Ice Hockey;DUNN-LUOMA, Tricia;USA;Women;Ice Hockey;Gold
3354;1998;Nagano;Ice Hockey;Ice Hockey;GRANATO, Cammi;USA;Women;Ice Hockey;Gold
3355;1998;Nagano;Ice Hockey;Ice Hockey;KING, Katie;USA;Women;Ice Hockey;Gold
3356;1998;Nagano;Ice Hockey;Ice Hockey;LOONEY, Shelley;USA;Women;Ice Hockey;Gold
3357;1998;Nagano;Ice Hockey;Ice Hockey;MERZ, Sue;USA;Women;Ice Hockey;Gold
3358;1998;Nagano;Ice Hockey;Ice Hockey;MLECZKO, Allison;USA;Women;Ice Hockey;Gold
3359;1998;Nagano;Ice Hockey;Ice Hockey;MOUNSEY, Tara;USA;Women;Ice Hockey;Gold
3360;1998;Nagano;Ice Hockey;Ice Hockey;MOVSESSIAN, Vicki;USA;Women;Ice Hockey;Gold
3361;1998;Nagano;Ice Hockey;Ice Hockey;POTTER, Jenny;USA;Women;Ice Hockey;Gold
3362;1998;Nagano;Ice Hockey;Ice Hockey;RUGGIERO, Angela;USA;Women;Ice Hockey;Gold
3363;1998;Nagano;Ice Hockey;Ice Hockey;TUETING, Sarah;USA;Women;Ice Hockey;Gold
3364;1998;Nagano;Ice Hockey;Ice Hockey;ULION, Gretchen;USA;Women;Ice Hockey;Gold
3365;1998;Nagano;Ice Hockey;Ice Hockey;WHYTE, Sandra;USA;Women;Ice Hockey;Gold
3366;1998;Nagano;Ice Hockey;Ice Hockey;BOTTERILL, Jennifer;CAN;Women;Ice Hockey;Silver
3367;1998;Nagano;Ice Hockey;Ice Hockey;BRISSON, Therese;CAN;Women;Ice Hockey;Silver
3368;1998;Nagano;Ice Hockey;Ice Hockey;CAMPBELL, Cassie;CAN;Women;Ice Hockey;Silver
3369;1998;Nagano;Ice Hockey;Ice Hockey;DIDUCK, Judy;CAN;Women;Ice Hockey;Silver
3370;1998;Nagano;Ice Hockey;Ice Hockey;DROLET, Nancy;CAN;Women;Ice Hockey;Silver
3371;1998;Nagano;Ice Hockey;Ice Hockey;DUPUIS, Lori;CAN;Women;Ice Hockey;Silver
3372;1998;Nagano;Ice Hockey;Ice Hockey;GOYETTE, Danielle;CAN;Women;Ice Hockey;Silver
3373;1998;Nagano;Ice Hockey;Ice Hockey;HEANEY, Geraldine;CAN;Women;Ice Hockey;Silver
3374;1998;Nagano;Ice Hockey;Ice Hockey;HEFFORD, Jayna;CAN;Women;Ice Hockey;Silver
3375;1998;Nagano;Ice Hockey;Ice Hockey;KELLAR, Becky;CAN;Women;Ice Hockey;Silver
3376;1998;Nagano;Ice Hockey;Ice Hockey;MCCORMACK, Katheryn;CAN;Women;Ice Hockey;Silver
3377;1998;Nagano;Ice Hockey;Ice Hockey;NYSTROM, Karen;CAN;Women;Ice Hockey;Silver
3378;1998;Nagano;Ice Hockey;Ice Hockey;REDDON, Lesley;CAN;Women;Ice Hockey;Silver
3379;1998;Nagano;Ice Hockey;Ice Hockey;RHEAUME, Manon;CAN;Women;Ice Hockey;Silver
3380;1998;Nagano;Ice Hockey;Ice Hockey;SCHULER, Laura;CAN;Women;Ice Hockey;Silver
3381;1998;Nagano;Ice Hockey;Ice Hockey;SMITH, Fiona;CAN;Women;Ice Hockey;Silver
3382;1998;Nagano;Ice Hockey;Ice Hockey;ST-LOUIS, France;CAN;Women;Ice Hockey;Silver
3383;1998;Nagano;Ice Hockey;Ice Hockey;SUNOHARA, Vicky;CAN;Women;Ice Hockey;Silver
3384;1998;Nagano;Ice Hockey;Ice Hockey;WICKENHEISER, Hayley;CAN;Women;Ice Hockey;Silver
3385;1998;Nagano;Ice Hockey;Ice Hockey;WILSON, Stacy;CAN;Women;Ice Hockey;Silver
3386;1998;Nagano;Luge;Luge;GRIMMETTE, Mark;USA;Men;Doubles;Bronze
3387;1998;Nagano;Luge;Luge;MARTIN, Brian;USA;Men;Doubles;Bronze
3388;1998;Nagano;Luge;Luge;BEHRENDT, Jan;GER;Men;Doubles;Gold
3389;1998;Nagano;Luge;Luge;KRAUSSE, Stefan;GER;Men;Doubles;Gold
3390;1998;Nagano;Luge;Luge;SHEER, Gordon;USA;Men;Doubles;Silver
3391;1998;Nagano;Luge;Luge;THORPE, Chris;USA;Men;Doubles;Silver
3392;1998;Nagano;Luge;Luge;MUELLER, Jens;GER;Men;Singles;Bronze
3393;1998;Nagano;Luge;Luge;HACKL, Georg;GER;Men;Singles;Gold
3394;1998;Nagano;Luge;Luge;ZOEGGELER, Armin;ITA;Men;Singles;Silver
3395;1998;Nagano;Luge;Luge;NEUNER, Angelika;AUT;Women;Singles;Bronze
3396;1998;Nagano;Luge;Luge;KRAUSHAAR, Silke;GER;Women;Singles;Gold
3397;1998;Nagano;Luge;Luge;NIEDERNHUBER, Barbara;GER;Women;Singles;Silver
3398;1998;Nagano;Skating;Figure skating;ANISSINA, Marina;FRA;Women;Ice Dancing;Bronze
3399;1998;Nagano;Skating;Figure skating;PEIZERAT, Gwendal;FRA;Men;Ice Dancing;Bronze
3400;1998;Nagano;Skating;Figure skating;GRISCHUK, Pasha;RUS;Women;Ice Dancing;Gold
3401;1998;Nagano;Skating;Figure skating;PLATOV, Evgeny;RUS;Men;Ice Dancing;Gold
3402;1998;Nagano;Skating;Figure skating;KRYLOVA, Anjelika;RUS;Women;Ice Dancing;Silver
3403;1998;Nagano;Skating;Figure skating;OVSYANNIKOV, Oleg;RUS;Men;Ice Dancing;Silver
3404;1998;Nagano;Skating;Figure skating;CANDELORO, Philippe;FRA;Men;Individual;Bronze
3405;1998;Nagano;Skating;Figure skating;KULIK, Ilia;RUS;Men;Individual;Gold
3406;1998;Nagano;Skating;Figure skating;STOJKO, Elvis;CAN;Men;Individual;Silver
3407;1998;Nagano;Skating;Figure skating;CHEN, Lu;CHN;Women;Individual;Bronze
3408;1998;Nagano;Skating;Figure skating;LIPINSKI, Tara;USA;Women;Individual;Gold
3409;1998;Nagano;Skating;Figure skating;KWAN, Michelle;USA;Women;Individual;Silver
3410;1998;Nagano;Skating;Figure skating;STEUER, Ingo;GER;Men;Pairs;Bronze
3411;1998;Nagano;Skating;Figure skating;WOTZEL, Mandy;GER;Women;Pairs;Bronze
3412;1998;Nagano;Skating;Figure skating;DMITRIYEV, Artur;RUS;Men;Pairs;Gold
3413;1998;Nagano;Skating;Figure skating;KAZAKOVA, Oksana;RUS;Women;Pairs;Gold
3414;1998;Nagano;Skating;Figure skating;BEREZHNAYA, Elena;RUS;Women;Pairs;Silver
3415;1998;Nagano;Skating;Figure skating;SIKHARULIDZE, Anton;RUS;Men;Pairs;Silver
3416;1998;Nagano;Skating;Short Track Speed Skating;BEDARD, Eric;CAN;Men;1000M;Bronze
3417;1998;Nagano;Skating;Short Track Speed Skating;KIM, Dong-Sung;KOR;Men;1000M;Gold
3418;1998;Nagano;Skating;Short Track Speed Skating;LI, JiaJun;CHN;Men;1000M;Silver
3419;1998;Nagano;Skating;Short Track Speed Skating;WON, Hye-Kyung;KOR;Women;1000M;Bronze
3420;1998;Nagano;Skating;Short Track Speed Skating;CHUN, Lee-Kyung;KOR;Women;1000M;Gold
3421;1998;Nagano;Skating;Short Track Speed Skating;YANG (S), Yang;CHN;Women;1000M;Silver
3422;1998;Nagano;Skating;Short Track Speed Skating;BOUDRIAS, Christine;CAN;Women;3000M Relay;Bronze
3423;1998;Nagano;Skating;Short Track Speed Skating;CHAREST, Isabelle;CAN;Women;3000M Relay;Bronze
3424;1998;Nagano;Skating;Short Track Speed Skating;PERREAULT, Annie;CAN;Women;3000M Relay;Bronze
3425;1998;Nagano;Skating;Short Track Speed Skating;VICENT, Tania;CAN;Women;3000M Relay;Bronze
3426;1998;Nagano;Skating;Short Track Speed Skating;AN, Sang-Mi;KOR;Women;3000M Relay;Gold
3427;1998;Nagano;Skating;Short Track Speed Skating;CHUN, Lee-Kyung;KOR;Women;3000M Relay;Gold
3428;1998;Nagano;Skating;Short Track Speed Skating;KIM, Yun-Mi;KOR;Women;3000M Relay;Gold
3429;1998;Nagano;Skating;Short Track Speed Skating;WON, Hye-Kyung;KOR;Women;3000M Relay;Gold
3430;1998;Nagano;Skating;Short Track Speed Skating;SUN, Dandan;CHN;Women;3000M Relay;Silver
3431;1998;Nagano;Skating;Short Track Speed Skating;WANG, Chunlu;CHN;Women;3000M Relay;Silver
3432;1998;Nagano;Skating;Short Track Speed Skating;YANG (A), Yang;CHN;Women;3000M Relay;Silver
3433;1998;Nagano;Skating;Short Track Speed Skating;YANG (S), Yang;CHN;Women;3000M Relay;Silver
3434;1998;Nagano;Skating;Short Track Speed Skating;AN, Yulong;CHN;Men;5000M Relay;Bronze
3435;1998;Nagano;Skating;Short Track Speed Skating;FENG, Kai;CHN;Men;5000M Relay;Bronze
3436;1998;Nagano;Skating;Short Track Speed Skating;LI, JiaJun;CHN;Men;5000M Relay;Bronze
3437;1998;Nagano;Skating;Short Track Speed Skating;YUAN, Ye;CHN;Men;5000M Relay;Bronze
3438;1998;Nagano;Skating;Short Track Speed Skating;BEDARD, Eric;CAN;Men;5000M Relay;Gold
3439;1998;Nagano;Skating;Short Track Speed Skating;CAMPBELL, Derrick;CAN;Men;5000M Relay;Gold
3440;1998;Nagano;Skating;Short Track Speed Skating;DROLET, Francois;CAN;Men;5000M Relay;Gold
3441;1998;Nagano;Skating;Short Track Speed Skating;GAGNON, Marc;CAN;Men;5000M Relay;Gold
3442;1998;Nagano;Skating;Short Track Speed Skating;CHAE, Ji-Hoon;KOR;Men;5000M Relay;Silver
3443;1998;Nagano;Skating;Short Track Speed Skating;KIM, Dong-Sung;KOR;Men;5000M Relay;Silver
3444;1998;Nagano;Skating;Short Track Speed Skating;LEE, Ho-Eung;KOR;Men;5000M Relay;Silver
3445;1998;Nagano;Skating;Short Track Speed Skating;LEE, Jun-Hwan;KOR;Men;5000M Relay;Silver
3446;1998;Nagano;Skating;Short Track Speed Skating;UEMATSU, Hitoshi;JPN;Men;500M;Bronze
3447;1998;Nagano;Skating;Short Track Speed Skating;NISHITANI, Takafumi;JPN;Men;500M;Gold
3448;1998;Nagano;Skating;Short Track Speed Skating;AN, Yulong;CHN;Men;500M;Silver
3449;1998;Nagano;Skating;Short Track Speed Skating;CHUN, Lee-Kyung;KOR;Women;500M;Bronze
3450;1998;Nagano;Skating;Short Track Speed Skating;PERREAULT, Annie;CAN;Women;500M;Gold
3451;1998;Nagano;Skating;Short Track Speed Skating;YANG (S), Yang;CHN;Women;500M;Silver
3452;1998;Nagano;Skating;Speed skating;RITSMA, Rintje;NED;Men;10000M;Bronze
3453;1998;Nagano;Skating;Speed skating;ROMME, Gianni;NED;Men;10000M;Gold
3454;1998;Nagano;Skating;Speed skating;de JONG, Bob;NED;Men;10000M;Silver
3455;1998;Nagano;Skating;Speed skating;SHIMIZU, Hiroyasu;JPN;Men;1000M;Bronze
3456;1998;Nagano;Skating;Speed skating;POSTMA, Ids;NED;Men;1000M;Gold
3457;1998;Nagano;Skating;Speed skating;BOS, Jan;NED;Men;1000M;Silver
3458;1998;Nagano;Skating;Speed skating;LEMAY DOAN, Catriona;CAN;Women;1000M;Bronze
3459;1998;Nagano;Skating;Speed skating;TIMMER, Marianne;NED;Women;1000M;Gold
3460;1998;Nagano;Skating;Speed skating;WITTY, Christine;USA;Women;1000M;Silver
3461;1998;Nagano;Skating;Speed skating;RITSMA, Rintje;NED;Men;1500M;Bronze
3462;1998;Nagano;Skating;Speed skating;SONDRAL, Adne;NOR;Men;1500M;Gold
3463;1998;Nagano;Skating;Speed skating;POSTMA, Ids;NED;Men;1500M;Silver
3464;1998;Nagano;Skating;Speed skating;WITTY, Christine;USA;Women;1500M;Bronze
3465;1998;Nagano;Skating;Speed skating;TIMMER, Marianne;NED;Women;1500M;Gold
3466;1998;Nagano;Skating;Speed skating;NIEMANN-STIRNEMANN, Gunda;GER;Women;1500M;Silver
3467;1998;Nagano;Skating;Speed skating;FRIESINGER-POSTMA, Anna;GER;Women;3000M;Bronze
3468;1998;Nagano;Skating;Speed skating;NIEMANN-STIRNEMANN, Gunda;GER;Women;3000M;Gold
3469;1998;Nagano;Skating;Speed skating;PECHSTEIN, Claudia;GER;Women;3000M;Silver
3470;1998;Nagano;Skating;Speed skating;VELDKAMP, Bart;BEL;Men;5000M;Bronze
3471;1998;Nagano;Skating;Speed skating;ROMME, Gianni;NED;Men;5000M;Gold
3472;1998;Nagano;Skating;Speed skating;RITSMA, Rintje;NED;Men;5000M;Silver
3473;1998;Nagano;Skating;Speed skating;PROKASHEVA, Lyudmila;KAZ;Women;5000M;Bronze
3474;1998;Nagano;Skating;Speed skating;PECHSTEIN, Claudia;GER;Women;5000M;Gold
3475;1998;Nagano;Skating;Speed skating;NIEMANN-STIRNEMANN, Gunda;GER;Women;5000M;Silver
3476;1998;Nagano;Skating;Speed skating;OVERLAND, Kevin;CAN;Men;500M;Bronze
3477;1998;Nagano;Skating;Speed skating;SHIMIZU, Hiroyasu;JPN;Men;500M;Gold
3478;1998;Nagano;Skating;Speed skating;WOTHERSPOON, Jeremy;CAN;Men;500M;Silver
3479;1998;Nagano;Skating;Speed skating;OKAZAKI, Tomomi;JPN;Women;500M;Bronze
3480;1998;Nagano;Skating;Speed skating;LEMAY DOAN, Catriona;CAN;Women;500M;Gold
3481;1998;Nagano;Skating;Speed skating;AUCH, Susan;CAN;Women;500M;Silver
3482;1998;Nagano;Skiing;Alpine Skiing;MAYER, Christian;AUT;Men;Alpine Combined;Bronze
3483;1998;Nagano;Skiing;Alpine Skiing;REITER, Mario;AUT;Men;Alpine Combined;Gold
3484;1998;Nagano;Skiing;Alpine Skiing;KJUS, Lasse;NOR;Men;Alpine Combined;Silver
3485;1998;Nagano;Skiing;Alpine Skiing;GERG, Hilde;GER;Women;Alpine Combined;Bronze
3486;1998;Nagano;Skiing;Alpine Skiing;SEIZINGER, Katja;GER;Women;Alpine Combined;Gold
3487;1998;Nagano;Skiing;Alpine Skiing;ERTL, Martina;GER;Women;Alpine Combined;Silver
3488;1998;Nagano;Skiing;Alpine Skiing;TRINKL, Hannes;AUT;Men;Downhill;Bronze
3489;1998;Nagano;Skiing;Alpine Skiing;CRETIER, Jean-Luc;FRA;Men;Downhill;Gold
3490;1998;Nagano;Skiing;Alpine Skiing;KJUS, Lasse;NOR;Men;Downhill;Silver
3491;1998;Nagano;Skiing;Alpine Skiing;MASNADA, Florence;FRA;Women;Downhill;Bronze
3492;1998;Nagano;Skiing;Alpine Skiing;SEIZINGER, Katja;GER;Women;Downhill;Gold
3493;1998;Nagano;Skiing;Alpine Skiing;WIBERG, Pernilla;SWE;Women;Downhill;Silver
3494;1998;Nagano;Skiing;Alpine Skiing;VON GRUENIGEN, Michael;SUI;Men;Giant Slalom;Bronze
3495;1998;Nagano;Skiing;Alpine Skiing;MAIER, Hermann;AUT;Men;Giant Slalom;Gold
3496;1998;Nagano;Skiing;Alpine Skiing;EBERHARTER, Stephan;AUT;Men;Giant Slalom;Silver
3497;1998;Nagano;Skiing;Alpine Skiing;SEIZINGER, Katja;GER;Women;Giant Slalom;Bronze
3498;1998;Nagano;Skiing;Alpine Skiing;COMPAGNONI, Deborah;ITA;Women;Giant Slalom;Gold
3499;1998;Nagano;Skiing;Alpine Skiing;MEISSNITZER, Alexandra;AUT;Women;Giant Slalom;Silver
3500;1998;Nagano;Skiing;Alpine Skiing;SYKORA, Thomas;AUT;Men;Slalom;Bronze
3501;1998;Nagano;Skiing;Alpine Skiing;BURAAS, Hans-Petter;NOR;Men;Slalom;Gold
3502;1998;Nagano;Skiing;Alpine Skiing;FURUSETH, Ole Christian;NOR;Men;Slalom;Silver
3503;1998;Nagano;Skiing;Alpine Skiing;STEGGALL, Zali;AUS;Women;Slalom;Bronze
3504;1998;Nagano;Skiing;Alpine Skiing;GERG, Hilde;GER;Women;Slalom;Gold
3505;1998;Nagano;Skiing;Alpine Skiing;COMPAGNONI, Deborah;ITA;Women;Slalom;Silver
3506;1998;Nagano;Skiing;Alpine Skiing;MAIER, Hermann;AUT;Men;Super-G;Gold
3507;1998;Nagano;Skiing;Alpine Skiing;KNAUSS, Hans;AUT;Men;Super-G;Silver
3508;1998;Nagano;Skiing;Alpine Skiing;CUCHE, Didier;SUI;Men;Super-G;Silver
3509;1998;Nagano;Skiing;Alpine Skiing;MEISSNITZER, Alexandra;AUT;Women;Super-G;Bronze
3510;1998;Nagano;Skiing;Alpine Skiing;STREET, Picabo;USA;Women;Super-G;Gold
3511;1998;Nagano;Skiing;Alpine Skiing;DORFMEISTER, Michaela;AUT;Women;Super-G;Silver
3512;1998;Nagano;Skiing;Cross Country Skiing;MYLLYLAE, Mika;FIN;Men;10KM Pursuit;Bronze
3513;1998;Nagano;Skiing;Cross Country Skiing;DAEHLIE, Björn;NOR;Men;10KM Pursuit;Gold
3514;1998;Nagano;Skiing;Cross Country Skiing;GANDLER, Markus;AUT;Men;10KM Pursuit;Silver
3515;1998;Nagano;Skiing;Cross Country Skiing;MOEN, Anita;NOR;Women;15KM Mass Start;Bronze
3516;1998;Nagano;Skiing;Cross Country Skiing;DANILOVA, Olga;RUS;Women;15KM Mass Start;Gold
3517;1998;Nagano;Skiing;Cross Country Skiing;LAZUTINA, Larissa;RUS;Women;15KM Mass Start;Silver
3518;1998;Nagano;Skiing;Cross Country Skiing;LAZUTINA, Larissa;RUS;Women;30KM;Bronze
3519;1998;Nagano;Skiing;Cross Country Skiing;TCHEPALOVA, Julija;RUS;Women;30KM;Gold
3520;1998;Nagano;Skiing;Cross Country Skiing;BELMONDO, Stefania;ITA;Women;30KM;Silver
3521;1998;Nagano;Skiing;Cross Country Skiing;FAUNER, Silvio;ITA;Men;30KM Mass Start;Bronze
3522;1998;Nagano;Skiing;Cross Country Skiing;MYLLYLAE, Mika;FIN;Men;30KM Mass Start;Gold
3523;1998;Nagano;Skiing;Cross Country Skiing;JEVNE, Erling;NOR;Men;30KM Mass Start;Silver
3524;1998;Nagano;Skiing;Cross Country Skiing;ISOMETSA, Jari;FIN;Men;4X10KM Relay;Bronze
3525;1998;Nagano;Skiing;Cross Country Skiing;KIRVESNIEMI, Harri;FIN;Men;4X10KM Relay;Bronze
3526;1998;Nagano;Skiing;Cross Country Skiing;MYLLYLAE, Mika;FIN;Men;4X10KM Relay;Bronze
3527;1998;Nagano;Skiing;Cross Country Skiing;REPO, Sami;FIN;Men;4X10KM Relay;Bronze
